symbol,company,anex,acqName,date,pid,tkdAcqm,buyValue,sellValue,buyQuantity,sellquantity,secType,secAcq,did,tdpTransactionType,tdpDerivativeContractType,xbrl,personCategory,befAcqSharesNo,befAcqSharesPer,secVal,securitiesTypePost,afterAcqSharesNo,afterAcqSharesPer,acqfromDt,acqtoDt,intimDt,acqMode,derivativeType,exchange,remarks
INFY,Infosys Limited,7(2),Anant Raghavendra Adya,2025-06-13 15:44:00,1183653,,0,0,0,0,ADR/GDR/FCCB,10000.0,543753,Sell,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1183653_1466370_13062025034456_WEB.xml,,64414.0,0.0,15871779.0,ADR/GDR/FCCB,54414.0,0.0,,,,Market Sale,,NA,
INFY,Infosys Limited,7(2),Ambeshwar Nath,2025-06-13 15:44:00,1183653,,0,0,0,0,ADR/GDR/FCCB,1830.0,543722,Buy,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1183653_1466370_13062025034456_WEB.xml,,26558.0,0.0,2905189.0,ADR/GDR/FCCB,28388.0,0.0,,,,ESOP,,NA,
INFY,Infosys Limited,7(2),Ambeshwar Nath,2025-06-13 15:44:00,1183653,,0,0,0,0,ADR/GDR/FCCB,1830.0,543723,Sell,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1183653_1466370_13062025034456_WEB.xml,,28388.0,0.0,2905189.0,ADR/GDR/FCCB,26558.0,0.0,,,,ESOP,,NA,
INFY,Infosys Limited,7(2),Anant Raghavendra Adya,2025-06-13 15:44:00,1183653,,0,0,0,0,ADR/GDR/FCCB,2441.0,543724,Buy,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1183653_1466370_13062025034456_WEB.xml,,64414.0,0.0,3875173.0,ADR/GDR/FCCB,66855.0,0.0,,,,ESOP,,NA,
INFY,Infosys Limited,7(2),Anant Raghavendra Adya,2025-06-13 15:44:00,1183653,,0,0,0,0,ADR/GDR/FCCB,570.0,543725,Sell,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1183653_1466370_13062025034456_WEB.xml,,66855.0,0.0,904895.0,ADR/GDR/FCCB,66285.0,0.0,,,,ESOP,,NA,
INFY,Infosys Limited,7(2),Andrew Groth,2025-06-13 15:44:00,1183653,,0,0,0,0,ADR/GDR/FCCB,2441.0,543726,Buy,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1183653_1466370_13062025034456_WEB.xml,,,0.0,3875173.0,ADR/GDR/FCCB,2441.0,0.0,,,,ESOP,,NA,
INFY,Infosys Limited,7(2),Andrew Groth,2025-06-13 15:44:00,1183653,,0,0,0,0,ADR/GDR/FCCB,2441.0,543727,Sell,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1183653_1466370_13062025034456_WEB.xml,,2441.0,0.0,3875173.0,ADR/GDR/FCCB,,0.0,,,,ESOP,,NA,
INFY,Infosys Limited,7(2),David Wilson,2025-06-13 15:44:00,1183653,,0,0,0,0,ADR/GDR/FCCB,1526.0,543728,Buy,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1183653_1466370_13062025034456_WEB.xml,,11193.0,0.0,2422579.0,ADR/GDR/FCCB,12719.0,0.0,,,,ESOP,,NA,
INFY,Infosys Limited,7(2),David Wilson,2025-06-13 15:44:00,1183653,,0,0,0,0,ADR/GDR/FCCB,600.0,543729,Sell,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1183653_1466370_13062025034456_WEB.xml,,12719.0,0.0,952521.0,ADR/GDR/FCCB,12119.0,0.0,,,,ESOP,,NA,
INFY,Infosys Limited,7(2),Dennis Kantilal Gada,2025-06-13 15:44:00,1183653,,0,0,0,0,ADR/GDR/FCCB,2258.0,543730,Buy,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1183653_1466370_13062025034456_WEB.xml,,59938.0,0.0,3584654.0,ADR/GDR/FCCB,62196.0,0.0,,,,ESOP,,NA,
INFY,Infosys Limited,7(2),Dennis Kantilal Gada,2025-06-13 15:44:00,1183653,,0,0,0,0,ADR/GDR/FCCB,635.0,543731,Sell,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1183653_1466370_13062025034456_WEB.xml,,62196.0,0.0,1008085.0,ADR/GDR/FCCB,61561.0,0.0,,,,ESOP,,NA,
INFY,Infosys Limited,7(2),Jasmeet Singh,2025-06-13 15:44:00,1183653,,0,0,0,0,ADR/GDR/FCCB,3050.0,543732,Buy,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1183653_1466370_13062025034456_WEB.xml,,62334.0,0.0,4841982.0,ADR/GDR/FCCB,65384.0,0.0,,,,ESOP,,NA,
INFY,Infosys Limited,7(2),Jasmeet Singh,2025-06-13 15:44:00,1183653,,0,0,0,0,ADR/GDR/FCCB,3050.0,543733,Sell,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1183653_1466370_13062025034456_WEB.xml,,65384.0,0.0,4841982.0,ADR/GDR/FCCB,62334.0,0.0,,,,ESOP,,NA,
INFY,Infosys Limited,7(2),Jayachandran Nair,2025-06-13 15:44:00,1183653,,0,0,0,0,ADR/GDR/FCCB,1526.0,543734,Buy,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1183653_1466370_13062025034456_WEB.xml,,10000.0,0.0,2422579.0,ADR/GDR/FCCB,11526.0,0.0,,,,ESOP,,NA,
INFY,Infosys Limited,7(2),Jayachandran Nair,2025-06-13 15:44:00,1183653,,0,0,0,0,ADR/GDR/FCCB,1526.0,543735,Sell,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1183653_1466370_13062025034456_WEB.xml,,11526.0,0.0,2422579.0,ADR/GDR/FCCB,10000.0,0.0,,,,ESOP,,NA,
INFY,Infosys Limited,7(2),Kannan Amaresh,2025-06-13 15:44:00,1183653,,0,0,0,0,ADR/GDR/FCCB,915.0,543736,Buy,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1183653_1466370_13062025034456_WEB.xml,,7813.0,0.0,1452595.0,ADR/GDR/FCCB,8728.0,0.0,,,,ESOP,,NA,
INFY,Infosys Limited,7(2),Ruchir Budhwar,2025-06-13 15:44:00,1183653,,0,0,0,0,ADR/GDR/FCCB,2258.0,543740,Buy,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1183653_1466370_13062025034456_WEB.xml,,19359.0,0.0,3584654.0,ADR/GDR/FCCB,21617.0,0.0,,,,ESOP,,NA,
INFY,Infosys Limited,7(2),Raja Madhusudan Shah,2025-06-13 15:44:00,1183653,,0,0,0,0,ADR/GDR/FCCB,11.0,543739,Sell,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1183653_1466370_13062025034456_WEB.xml,,52168.0,0.0,17463.0,ADR/GDR/FCCB,52157.0,0.0,,,,ESOP,,NA,
INFY,Infosys Limited,7(2),Kannan Amaresh,2025-06-13 15:44:00,1183653,,0,0,0,0,ADR/GDR/FCCB,915.0,543737,Sell,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1183653_1466370_13062025034456_WEB.xml,,8728.0,0.0,1452595.0,ADR/GDR/FCCB,7813.0,0.0,,,,ESOP,,NA,
INFY,Infosys Limited,7(2),Raja Madhusudan Shah,2025-06-13 15:44:00,1183653,,0,0,0,0,ADR/GDR/FCCB,1830.0,543738,Buy,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1183653_1466370_13062025034456_WEB.xml,,50338.0,0.0,2905189.0,ADR/GDR/FCCB,52168.0,0.0,,,,ESOP,,NA,
DAMODARIND,Damodar Industries Limited,7(2),Aditya Biyani,2025-06-13 15:06:00,1183651,,0,0,0,0,Equity Shares,50000.0,543685,Buy,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1183651_1466339_13062025030625_WEB.xml,,424025.0,1.82,0.0,Equity Shares,474025.0,2.03,,,,Market Purchase,,NSE,
DAMODARIND,Damodar Industries Limited,7(2),Calves N Leaves InitiativesPrivate Limited,2025-06-13 15:06:00,1183651,,0,0,0,0,Equity Shares,51112.0,543686,Sell,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1183651_1466339_13062025030625_WEB.xml,,423629.0,1.81,0.0,Equity Shares,372517.0,1.59,,,,Market Sale,,NSE,
DLINKINDIA,D-Link (India) Limited,7(2),MUKESH TIRTHDAS LULLA,2025-06-13 14:58:00,1183649,,0,0,0,0,Equity Shares,17437.0,543679,Sell,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1183649_1466331_13062025025816_WEB.xml,Director,2183586.0,6.15,9542614.0,Equity Shares,2166149.0,6.1,,,,Market Sale,,NSE,
GOKUL,Gokul Refoils and Solvent Limited,7(2),Manjulaben Jitaji Rajput,2025-06-13 14:48:00,1183647,,0,0,0,0,Equity Shares,160000.0,543677,Sell,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1183647_1466325_13062025024822_WEB.xml,Promoter Group,642438.0,0.65,7478368.0,Equity Shares,482438.0,0.49,,,,Market Sale,,NSE,
GOKUL,Gokul Refoils and Solvent Limited,7(2),Manjulaben Jitaji Rajput,2025-06-13 14:48:00,1183647,,0,0,0,0,Equity Shares,40000.0,543676,Sell,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1183647_1466325_13062025024822_WEB.xml,Promoter Group,682438.0,0.69,1869305.0,Equity Shares,642438.0,0.65,,,,Market Sale,,BSE,
DPSCLTD,DPSC Limited,7(2),Aksara Commercial Private Limited,2025-06-13 14:46:00,1183645,,0,0,0,0,Equity Shares,100000.0,543673,Sell,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1183645_1466322_13062025024628_WEB.xml,Promoter Group,62420045.0,6.41,1457337.0,Equity Shares,62320045.0,6.4,,,,Market Sale,,NSE,
DEVIT,Dev Information Technology Limited,7(2),Jagadishbhai Chinubhai Shah,2025-06-13 14:39:00,1183644,,0,0,0,0,Equity Shares,13500.0,543668,Sell,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1183644_1466307_13062025023924_WEB.xml,Promoter Group,13500.0,0.06,0.0,Equity Shares,,0.0,,,,Others,,NA,
DEVIT,Dev Information Technology Limited,7(2),Jaimin Jagdishbhai Shah,2025-06-13 14:39:00,1183644,,0,0,0,0,Equity Shares,13500.0,543669,Buy,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1183644_1466307_13062025023924_WEB.xml,Director,2454000.0,10.89,0.0,Equity Shares,2467500.0,10.95,,,,Others,,NA,
HCLTECH,HCL Technologies Limited,7(2),RAHUL SINGH,2025-06-13 13:40:00,1183638,,0,0,0,0,Equity Shares,5000.0,543662,Sell,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1183638_1466280_13062025014030_WEB.xml,,154052.0,0.01,8527579.0,Equity Shares,149052.0,0.01,,,,Market Sale,,NSE,
SHYAMCENT,Shyam Century Ferrous Limited,7(2),Sumitra Devi Agarwal,2025-06-13 13:35:00,1183636,,0,0,0,0,Equity Shares,30000.0,543658,Sell,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1183636_1466276_13062025013530_WEB.xml,Promoter Group,659799.0,0.31,222300.0,Equity Shares,629799.0,0.3,,,,Market Sale,,NSE,
SHYAMCENT,Shyam Century Ferrous Limited,7(2),Bhawna Agarwal,2025-06-13 13:35:00,1183636,,0,0,0,0,Equity Shares,30000.0,543659,Sell,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1183636_1466276_13062025013530_WEB.xml,Promoter Group,603587.0,0.28,222300.0,Equity Shares,573587.0,0.27,,,,Market Sale,,NSE,
SHYAMCENT,Shyam Century Ferrous Limited,7(2),Hari Prasad Agarwala & Ors.,2025-06-13 13:35:00,1183636,,0,0,0,0,Equity Shares,30000.0,543660,Sell,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1183636_1466276_13062025013530_WEB.xml,Promoter Group,957864.0,0.45,222300.0,Equity Shares,927864.0,0.44,,,,Market Sale,,NSE,
GLOBAL,Global Education Limited,7(2),RISHABH SURANA,2025-06-13 13:03:00,1183634,,0,0,0,0,Equity Shares,2500.0,543654,Sell,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1183634_1466253_13062025010302_WEB.xml,Promoters,2500.0,0.01,160912.0,Equity Shares,,0.0,,,,Market Sale,,NSE,
DIVISLAB,Divi's Laboratories Limited,7(2),K. Sridevi,2025-06-13 12:47:00,1183632,,0,0,0,0,Equity Shares,400.0,543652,Sell,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1183632_1466245_13062025124749_WEB.xml,Immediate relative,4050.0,0.0,2696744.0,Equity Shares,3650.0,0.0,,,,Market Sale,,NSE,
ALKYLAMINE,Alkyl Amines Chemicals Limited,7(2),Sameer Sharad Katdare,2025-06-13 12:19:00,1183630,,0,0,0,0,Equity Shares,2686.0,543647,Buy,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1183630_1466232_13062025121909_WEB.xml,,13305.0,0.03,1805440.0,Equity Shares,15991.0,0.03,,,,ESOP,,NA,
ALKYLAMINE,Alkyl Amines Chemicals Limited,7(2),Sanjay Patil,2025-06-13 12:19:00,1183630,,0,0,0,0,Equity Shares,37.0,543649,Buy,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1183630_1466232_13062025121909_WEB.xml,,481.0,0.0,38480.0,Equity Shares,518.0,0.0,,,,ESOP,,NA,
ALKYLAMINE,Alkyl Amines Chemicals Limited,7(2),Girish Naik,2025-06-13 12:19:00,1183630,,0,0,0,0,Equity Shares,300.0,543650,Buy,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1183630_1466232_13062025121909_WEB.xml,Other,2100.0,0.0,312000.0,Equity Shares,2400.0,0.0,,,,ESOP,,NA,
ALKYLAMINE,Alkyl Amines Chemicals Limited,7(2),Saimani S,2025-06-13 12:19:00,1183630,,0,0,0,0,Equity Shares,1000.0,543648,Buy,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1183630_1466232_13062025121909_WEB.xml,Other,6000.0,0.01,280000.0,Equity Shares,7000.0,0.01,,,,ESOP,,NA,
GOKUL,Gokul Refoils and Solvent Limited,7(2),Manjulaben Jitaji Rajput,2025-06-13 12:14:00,1183628,,0,0,0,0,Equity Shares,200000.0,543642,Sell,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1183628_1466226_13062025121401_WEB.xml,Promoter Group,882438.0,0.89,9414204.0,Equity Shares,682438.0,0.69,,,,Market Sale,,NSE,
GOKUL,Gokul Refoils and Solvent Limited,7(2),Manjulaben Jitaji Rajput,2025-06-13 12:14:00,1183628,,0,0,0,0,Equity Shares,40000.0,543641,Sell,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1183628_1466226_13062025121401_WEB.xml,Promoter Group,922438.0,0.93,1881706.0,Equity Shares,882438.0,0.89,,,,Market Sale,,BSE,
GULFPETRO,GP Petroleums Limited,7(2),NIVAYA RESOURCES PRIVATE LIMITES,2025-06-13 11:54:00,1183626,,0,0,0,0,Equity Shares,181000.0,543638,Sell,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1183626_1466213_13062025115439_WEB.xml,Promoters,974895.0,1.91,8646782.0,Equity Shares,793895.0,1.56,,,,Market Sale,,BSE,
DOLLEX,Dollex Agrotech Limited,7(2),Mr. Mehmood Khan,2025-06-13 11:50:00,1183624,,0,0,0,0,Equity Shares,3751200.0,543636,Buy,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1183624_1466208_13062025115027_WEB.xml,Promoters,7040000.0,28.2,123789600.0,Equity Shares,10791200.0,27.01,,,,Public Right,,NSE,
CSLFINANCE,CSL Finance Limited,7(2),CSL Employee Welfare Trust,2025-06-13 11:44:00,1183623,,0,0,0,0,Equity Shares,2000.0,543635,Sell,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1183623_1466204_13062025114409_WEB.xml,Other,304185.0,1.34,681701.0,Equity Shares,302185.0,1.33,,,,ESOP,,NSE,
CSLFINANCE,CSL Finance Limited,7(2),CSL Employee Welfare Trust,2025-06-13 11:44:00,1183623,,0,0,0,0,Equity Shares,451.0,543634,Sell,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1183623_1466204_13062025114409_WEB.xml,Other,304636.0,1.34,162941.0,Equity Shares,304185.0,1.34,,,,ESOP,,NSE,
ARMANFIN,Arman Financial Services Limited,7(2),Himani A. Manakiwala,2025-06-13 11:39:00,1183621,,0,0,0,0,Equity Shares,500.0,543630,Sell,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1183621_1466200_13062025113951_WEB.xml,Promoters,5784.0,0.06,875000.0,Equity Shares,5284.0,0.05,,,,Market Sale,,NSE,
ARMANFIN,Arman Financial Services Limited,7(2),Himani A. Manakiwala,2025-06-13 11:39:00,1183621,,0,0,0,0,Equity Shares,450.0,543631,Sell,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1183621_1466200_13062025113951_WEB.xml,Promoters,5284.0,0.05,787500.0,Equity Shares,4834.0,0.05,,,,Market Sale,,NSE,
NIBL,NRB Industrial Bearings Limited,7(2),Anjana Thakker,2025-06-13 11:17:00,1183618,,0,0,0,0,Equity Shares,1466.0,543626,Sell,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1183618_1466191_13062025111753_WEB.xml,Promoters,11858.0,0.05,42514.0,Equity Shares,10392.0,0.04,,,,Market Sale,,NSE,
NIBL,NRB Industrial Bearings Limited,7(2),Anjana Thakker,2025-06-13 11:13:00,1183616,,0,0,0,0,Equity Shares,1645.0,543624,Sell,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1183616_1466188_13062025111351_WEB.xml,Promoters,13503.0,0.06,50172.0,Equity Shares,11858.0,0.05,,,,Market Sale,,NSE,
JSL,Jindal Stainless Limited,7(2),JSL OVERSEAS HOLDING LTF,2025-06-13 10:27:00,1183614,,0,0,0,0,Equity Shares,790052.0,543622,Buy,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1183614_1466178_13062025102754_WEB.xml,Promoter Group,131479175.0,15.96,574445583.0,Equity Shares,132269227.0,16.06,,,,Market Purchase,,NSE,
SKMEGGPROD,SKM Egg Products Export (India) Limited,7(2),SKM SHREE SHIVKUMAR,2025-06-13 09:45:00,1183612,,0,0,0,0,Equity Shares,25000.0,543620,Buy,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1183612_1466175_13062025094510_WEB.xml,Key Managerial Personnel,11624500.0,44.15,6433413.0,Equity Shares,11649500.0,44.24,,,,Market Purchase,,NSE,
MANINFRA,Man Infraconstruction Limited,7(2),Parag K. Shah,2025-06-13 09:35:00,1183610,,0,0,0,0,Equity Shares,76000.0,543618,Buy,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1183610_1466172_13062025093522_WEB.xml,Promoters,117459006.0,31.3,12726960.0,Equity Shares,117535006.0,31.32,,,,Market Purchase,,NSE,
MANINFRA,Man Infraconstruction Limited,7(2),Parag K. Shah,2025-06-13 09:35:00,1183610,,0,0,0,0,Equity Shares,124000.0,543617,Buy,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1183610_1466172_13062025093522_WEB.xml,Promoters,117335006.0,31.27,21013040.0,Equity Shares,117459006.0,31.3,,,,Market Purchase,,NSE,
USHAMART,Usha Martin Limited,7(2),PETERHOUSE  INVESTMENTS INDIA LIMITED,2025-06-13 08:42:00,1183608,,0,0,0,0,Equity Shares,200000.0,543614,Sell,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1183608_1466169_13062025084219_WEB.xml,Promoter Group,7066529.0,2.32,61936000.0,Equity Shares,6866529.0,2.25,,,,Market Sale,,NSE,
RELTD,Ravindra Energy Limited,7(2),SHAILESH NANDKISHOR ROJEKAR,2025-06-12 23:50:00,1183606,,0,0,0,0,Equity Shares,36000.0,543612,Sell,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1183606_1466157_12062025115012_WEB.xml,Immediate relative,4940000.0,2.77,5563540.0,Equity Shares,4904000.0,2.75,,,,Market Sale,,NSE,
SHAH,Shah Metacorp Limited,7(2),Mona Viral Shah,2025-06-12 23:27:00,1183605,,0,0,0,0,Equity Shares,35500000.0,543611,Buy,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1183605_1466153_12062025112718_WEB.xml,Promoters,68206084.0,0.11,36180000.0,Equity Shares,103706084.0,0.16,,,,Conversion of security,,NA,
DENTALKART,Vasa Denticity Limited,7(2),Manish Kumar,2025-06-12 23:20:00,1183603,,0,0,0,0,Equity Shares,56750.0,543609,Sell,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1183603_1466150_12062025112054_WEB.xml,Promoters,311000.0,1.87,36021325.0,Equity Shares,254250.0,1.53,,,,Market Sale,,,
RELTD,Ravindra Energy Limited,7(2),SHAILESH NANDKISHOR ROJEKAR,2025-06-12 23:00:00,1183601,,0,0,0,0,Equity Shares,5000.0,543607,Sell,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1183601_1466143_12062025110034_WEB.xml,Immediate relative,4945000.0,2.77,750499.0,Equity Shares,4940000.0,2.77,,,,Market Sale,,NSE,
JBCHEPHARM,JB Chemicals & Pharmaceuticals Limited,7(2),Anurag Agrawal,2025-06-12 19:16:00,1183598,,0,0,0,0,Equity Shares,2680.0,543591,Buy,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1183598_1466109_12062025071644_WEB.xml,Employees/Designated Employees,,0.0,4716800.0,Equity Shares,2680.0,0.0,,,,ESOP,,NA,
JBCHEPHARM,JB Chemicals & Pharmaceuticals Limited,7(2),Manoj Chitnis,2025-06-12 19:16:00,1183598,,0,0,0,0,Equity Shares,2470.0,543603,Pledge Revoke,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1183598_1466109_12062025071644_WEB.xml,Employees/Designated Employees,2470.0,0.0,4223700.0,Equity Shares,2470.0,0.0,,,,Revokation of Pledge,,NA,
JBCHEPHARM,JB Chemicals & Pharmaceuticals Limited,7(2),Parmeshwar Bang,2025-06-12 19:16:00,1183598,,0,0,0,0,Equity Shares,600.0,543602,Sell,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1183598_1466109_12062025071644_WEB.xml,Employees/Designated Employees,11570.0,0.01,1033170.0,Equity Shares,10970.0,0.01,,,,Market Sale,,NSE,
JBCHEPHARM,JB Chemicals & Pharmaceuticals Limited,7(2),Parmeshwar Bang,2025-06-12 19:16:00,1183598,,0,0,0,0,Equity Shares,600.0,543601,Pledge Revoke,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1183598_1466109_12062025071644_WEB.xml,Employees/Designated Employees,11570.0,0.01,1033170.0,Equity Shares,11570.0,0.01,,,,Revokation of Pledge,,NA,
JBCHEPHARM,JB Chemicals & Pharmaceuticals Limited,7(2),Pradeep Kumar Singh,2025-06-12 19:16:00,1183598,,0,0,0,0,Equity Shares,8820.0,543600,Sell,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1183598_1466109_12062025071644_WEB.xml,Employees/Designated Employees,20170.0,0.01,15232819.0,Equity Shares,11350.0,0.01,,,,Market Sale,,NSE,
JBCHEPHARM,JB Chemicals & Pharmaceuticals Limited,7(2),Pradeep Kumar Singh,2025-06-12 19:16:00,1183598,,0,0,0,0,Equity Shares,8820.0,543599,Pledge Revoke,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1183598_1466109_12062025071644_WEB.xml,Employees/Designated Employees,20170.0,0.01,15232819.0,Equity Shares,20170.0,0.01,,,,Revokation of Pledge,,NA,
JBCHEPHARM,JB Chemicals & Pharmaceuticals Limited,7(2),Kunal Khanna,2025-06-12 19:16:00,1183598,,0,0,0,0,Equity Shares,21050.0,543598,Sell,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1183598_1466109_12062025071644_WEB.xml,Employees/Designated Employees,21050.0,0.01,35918089.0,Equity Shares,,0.0,,,,Market Sale,,NSE,
JBCHEPHARM,JB Chemicals & Pharmaceuticals Limited,7(2),Kunal Khanna,2025-06-12 19:16:00,1183598,,0,0,0,0,Equity Shares,21050.0,543597,Pledge Revoke,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1183598_1466109_12062025071644_WEB.xml,Employees/Designated Employees,21050.0,0.01,35918089.0,Equity Shares,21050.0,0.01,,,,Revokation of Pledge,,NA,
JBCHEPHARM,JB Chemicals & Pharmaceuticals Limited,7(2),Bharat Dhanani,2025-06-12 19:16:00,1183598,,0,0,0,0,Equity Shares,3770.0,543596,Sell,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1183598_1466109_12062025071644_WEB.xml,Employees/Designated Employees,3770.0,0.0,6425146.0,Equity Shares,,0.0,,,,Market Sale,,NSE,
JBCHEPHARM,JB Chemicals & Pharmaceuticals Limited,7(2),Nikhil Ashokkumar Chopra,2025-06-12 19:16:00,1183598,,0,0,0,0,Equity Shares,50000.0,543589,Buy,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1183598_1466109_12062025071644_WEB.xml,Director,,0.0,88000000.0,Equity Shares,50000.0,0.03,,,,ESOP,,NA,
JBCHEPHARM,JB Chemicals & Pharmaceuticals Limited,7(2),Narayan Prasad Saraf,2025-06-12 19:16:00,1183598,,0,0,0,0,Equity Shares,21530.0,543588,Buy,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1183598_1466109_12062025071644_WEB.xml,Employees/Designated Employees,,0.0,37892800.0,Equity Shares,21530.0,0.01,,,,ESOP,,NA,
JBCHEPHARM,JB Chemicals & Pharmaceuticals Limited,7(2),Dr. Sujay Rajhans,2025-06-12 19:16:00,1183598,,0,0,0,0,Equity Shares,7480.0,543590,Buy,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1183598_1466109_12062025071644_WEB.xml,Employees/Designated Employees,11800.0,0.01,13164800.0,Equity Shares,19280.0,0.01,,,,ESOP,,NA,
JBCHEPHARM,JB Chemicals & Pharmaceuticals Limited,7(2),Manoj Chitnis,2025-06-12 19:16:00,1183598,,0,0,0,0,Equity Shares,2470.0,543604,Sell,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1183598_1466109_12062025071644_WEB.xml,Employees/Designated Employees,2470.0,0.0,4223700.0,Equity Shares,,0.0,,,,Market Sale,,NSE,
JBCHEPHARM,JB Chemicals & Pharmaceuticals Limited,7(2),Nitesh Kumar Pandey,2025-06-12 19:16:00,1183598,,0,0,0,0,Equity Shares,3700.0,543592,Buy,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1183598_1466109_12062025071644_WEB.xml,Employees/Designated Employees,,0.0,6512000.0,Equity Shares,3700.0,0.0,,,,ESOP,,NA,
